index,cpu,gpu,ram_type,ram_size,storage,display_size,display_type,display_fps,name,image,price,Disount,budget_class,uid,type,timestamp,action,query
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,HBDoLy,gpu_1,6/11/2017 10:18,add_cart,2060 NVIDIA
17,9th Generation Intel Core i7-9700,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,1000,17.3,FHD,60,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,178399,0,mid,HBDoLy,gpu_1,6/12/2017 16:13,view,2060 6GB Ready)
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,ntobX9,budget_class,1/12/2019 14:04,view,Gaming Dell
31,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-2000_us_dhs.png,99482,0,low,ntobX9,budget_class,1/13/2019 20:47,bought,New 15 G3 Gaming
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,ntobX9,budget_class,1/17/2019 22:57,delete_cart,Gaming 15 Laptop
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,ntobX9,budget_class,1/18/2019 0:23,view,G7
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,ntobX9,budget_class,1/21/2019 2:09,add_cart,Gaming G5
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,ntobX9,budget_class,1/23/2019 3:38,add_cart,Gaming
34,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,1080,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99482,0,low,ntobX9,budget_class,1/23/2019 10:17,delete_cart,Gaming
3,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-8_us_dhs.png,170663,0,mid,hjoaY0,budget_class,5/8/2019 14:17,view,Alienware
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,hjoaY0,budget_class,5/8/2019 18:07,add_cart,Gaming Laptop m15 Alienware
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,hjoaY0,budget_class,5/9/2019 21:07,view,Gaming
29,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,126503,0,mid,hjoaY0,budget_class,5/14/2019 22:21,add_cart,17
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,hjoaY0,budget_class,5/14/2019 23:43,view,m17 New
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,hjoaY0,budget_class,5/16/2019 1:23,add_cart,Gaming m15 Laptop
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,9vxVFh,cpu_1,9/8/2019 14:53,view,9th Generation Intel
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,9vxVFh,cpu_1,9/8/2019 16:39,add_cart,9th i9-9900
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,9vxVFh,cpu_1,9/10/2019 19:21,view,9th Core Generation i9-9900K
13,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,15.6,OLED,2160,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,273772,0,high,9vxVFh,cpu_1,9/10/2019 21:45,add_cart,Core
4,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,9vxVFh,cpu_1,9/11/2019 23:02,add_cart,Generation Core
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,9vxVFh,cpu_1,9/12/2019 3:59,bought,Core Intel Generation i9-8950HK
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,9vxVFh,cpu_1,9/12/2019 5:09,view,Intel i9-9980HK 9th Generation
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,9vxVFh,cpu_1,9/13/2019 6:59,add_cart,i9-9900K Core 9th
9,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,9vxVFh,cpu_1,9/16/2019 9:03,add_cart,i9-8950HK Generation Core Intel
9,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,9vxVFh,cpu_1,9/21/2019 13:54,add_cart,Generation 8th i9-8950HK Core
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,9vxVFh,cpu_1,9/22/2019 19:04,view,Generation Core
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,VSxRXU,budget_class,8/19/2018 15:56,view,SE
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,VSxRXU,budget_class,8/19/2018 21:49,view,Gaming Dell
36,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-512_us_dhs.png,72460,0,low,VSxRXU,budget_class,8/19/2018 22:54,add_cart,Dell SE
36,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-512_us_dhs.png,72460,0,low,VSxRXU,budget_class,8/20/2018 0:51,view,Laptop Dell
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,VSxRXU,budget_class,8/23/2018 2:15,add_cart,G7 15 Dell
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,VSxRXU,budget_class,8/23/2018 6:23,view,SE Laptop
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,VSxRXU,budget_class,8/25/2018 8:56,view,Gaming G5 Dell Laptop
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,VSxRXU,budget_class,8/25/2018 10:22,bought,Gaming Laptop
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,VSxRXU,budget_class,8/27/2018 13:06,delete_cart,15
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,VSxRXU,budget_class,8/27/2018 14:35,view,G5 Dell
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,9mWF8G,gpu_1,8/16/2017 18:13,view,Design 8GB 2070 NVIDIA
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,9mWF8G,gpu_1,8/16/2017 22:43,bought,GDDR6 NVIDIA
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,9mWF8G,gpu_1,8/18/2017 5:11,add_cart,GDDR6 8GB (OC Ready)
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,9mWF8G,gpu_1,8/18/2017 6:38,view,Max-Q with Design
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,9mWF8G,gpu_1,8/18/2017 10:22,add_cart,Design 2070 NVIDIA
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,9mWF8G,gpu_1,8/18/2017 11:50,add_cart,Max-Q GDDR6 2070 NVIDIA
1,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,122664,0,mid,9mWF8G,gpu_1,8/23/2017 16:20,view,6GB
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,9mWF8G,gpu_1,8/23/2017 20:07,view,RTX Max-Q 8GB
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,9mWF8G,gpu_1,8/23/2017 21:31,add_cart,2070 Max-Q
3,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-8_us_dhs.png,170663,0,mid,qMDWKQ,gpu_1,8/7/2017 14:20,view,RTX Design
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,qMDWKQ,gpu_1,8/7/2017 19:39,view,Ready) (OC
0,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,1000,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,107019,0,low,qMDWKQ,gpu_1,8/10/2017 21:10,add_cart,RTX
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,qMDWKQ,gpu_1,8/10/2017 22:47,view,GeForce GDDR6
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,qMDWKQ,gpu_1,8/11/2017 1:01,add_cart,NVIDIA
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,qMDWKQ,gpu_1,8/13/2017 2:20,view,8GB
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,qMDWKQ,gpu_1,8/14/2017 4:40,add_cart,with
21,9th Generation Intel Core i7-9700K,NVIDIA GeForce RTX 2070 8GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,233240,0,high,qMDWKQ,gpu_1,8/14/2017 5:58,add_cart,2070 (OC
1,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,122664,0,mid,qMDWKQ,gpu_1,8/19/2017 8:46,view,GDDR6
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,V2VGrb,gpu_1,7/3/2019 19:38,add_cart,RTX GeForce 8GB
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,V2VGrb,gpu_1,7/3/2019 23:13,add_cart,Max-Q NVIDIA
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,V2VGrb,gpu_1,7/5/2019 3:36,view,NVIDIA Ready) (OC
0,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,1000,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,107019,0,low,V2VGrb,gpu_1,7/7/2019 8:46,view,GDDR6
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,V2VGrb,gpu_1,7/7/2019 10:46,bought,Max-Q GDDR6
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,V2VGrb,gpu_1,7/7/2019 12:08,view,GDDR6 Ready) 6GB
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,95MfAX,cpu_1,9/7/2017 14:51,view,
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,95MfAX,cpu_1,9/7/2017 16:54,add_cart,i7-8750H  8th
27,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,67482,0,low,95MfAX,cpu_1,9/7/2017 22:39,view,Intel 9th Core
25,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99553,0,low,95MfAX,cpu_1,9/8/2017 3:19,bought,i5-9300H Generation
